220
287
148
153
141
373
263
101
34
16
563
55
255
163
591
252
476
458
388
446
348
727
667
592
497
893
651
338
990
555
280
241
15
481
88
342
20
260
182
289
950
403
425
884
377
197
161
275
941
508
802
204
604
154
104
234
998
467
398
371
308
432
433
796
809
216
97
306
436
369
175
542
402
335
985
478
605
312
68
336
417
750
281
428
730
282
712
851
332
565
400
491
581
967
185
279
227
389
503
